"","unit","id","suffix","prism","x","y","z","type","geo","spit","exc","plunge","bearing","length","max_width","thickness","collected","comment","date","time"
"1509","D22",23,16,0,3.766,22.262,-4.033,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:03:39 AM"
"1510","D22",23,15,0,3.754,22.342,-4.062,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:03:37 AM"
"1511","D22",23,14,0,3.709,22.43,-4.093,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:03:34 AM"
"1512","D22",23,13,0,3.684,22.54,-4.128,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:03:31 AM"
"1513","D22",23,12,0,3.639,22.614,-4.148,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:03:28 AM"
"1514","D22",23,11,0,3.529,22.594,-4.071,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:03:23 AM"
"1515","D22",23,10,0,3.509,22.565,-4.059,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:03:16 AM"
"1516","D22",23,9,0,3.464,22.5,-4.036,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:03:12 AM"
"1517","D22",23,8,0,3.422,22.439,-4.005,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:03:06 AM"
"1518","D22",23,7,0,3.365,22.374,-3.983,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:03:01 AM"
"1519","D22",23,6,0,3.296,22.282,-3.974,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:02:58 AM"
"1520","D22",23,5,0,3.327,22.277,-3.966,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:02:53 AM"
"1521","D22",23,4,0,3.222,22.184,-3.968,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:02:48 AM"
"1522","D22",23,3,0,3.15,22.082,-3.972,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:02:45 AM"
"1523","D22",23,2,0,3.3,22.16,-3.993,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:02:32 AM"
"1524","D22",23,1,0,3.373,22.169,-3.971,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:02:28 AM"
"1525","D22",23,0,0,3.394,22.296,-3.97,"Bone","4","NA","DG","2","316","950","750","NA","yes","Mammuth, scapula","6/6/2017","10:01:32 AM"
"1526","F20",37,0,0,5.121,20.533,-4.188,"Tooth","4/5","NA","GK","10","214","60","35","25","yes","equus, isolated tooth","6/5/2017","3:46:22 PM"
"1527","F16",14,0,0,5.494,16.013,-3.542,"Bone","4","NA","C","28","320","90","25","NA","yes","long bone frag.","6/5/2017","3:42:37 PM"
"1528","F22",4,0,0,5.785,22.127,-3.827,"Bone","4","NA","DG","18","332","160","35","30","no","long bone frag.","6/5/2017","3:13:52 PM"
"1529","F20",36,0,0.01,5.656,20.368,-4,"Bone","4","NA","GK","20","100","115","40","NA","no","Not collected. long bone frag.","6/5/2017","3:00:23 PM"
"1530","F16",13,0,0,5.606,16.575,-3.577,"Tooth","4","NA","C","NA","NA","NA","NA","NA","yes","cervid, isolated tooth","6/5/2017","2:47:07 PM"
"1531","F20",35,0,0,5.278,20.815,-4.076,"Coprolite","4","NA","GK","NA","NA","35","30","NA","yes","Coprolite?","6/5/2017","2:43:45 PM"
"1532","F18",54,2,0.1,5.272,18.484,-4.119,"Bone","4","NA","TM","NA","NA","44","44","NA","yes","Articulated, second phalanx, equus","6/5/2017","2:42:16 PM"
"1533","F18",29,0,0.200000003,5.026,18.889,-4.094,"Bone","4","NA","TM","NA","NA","23","14","NA","yes","frag.","6/5/2017","2:12:55 PM"
"1534","F19",19,0,0.2,5.755,19.583,-3.676,"Bone","4","NA","MI","6","234","120","32","NA","yes","long bone frag. Gnewing marks","6/5/2017","2:09:12 PM"
"1535","F16",12,0,0,5.657,16.181,-3.547,"Bone","4","NA","C","2","262","135","40","NA","yes","long bone frag.","6/5/2017","1:31:56 PM"
"1536","F16",11,0,0,5.772,16.64,-3.538,"Bone","4","NA","C","2","295","110","35","NA","yes","frag.","6/5/2017","12:20:10 PM"
"1537","F20",34,0,0,5.67,20.495,-3.874,"Tooth","4","NA","GK","0","102","55","15","NA","yes","Isolated incisor, equus","6/5/2017","12:16:16 PM"
"1538","F20",33,0,0,5.613,20.204,-3.691,"Bone","4","NA","GK","NA","NA","40","35","NA","no","Not collected. Vertebra frag.","6/5/2017","12:15:30 PM"
"1539","F16",10,0,0.05,5.476,16.445,-3.725,"Bone","4","NA","C","NA","NA","50","5","NA","yes","diaphysis frag.","6/5/2017","12:01:41 PM"
"1540","E18",28,0,0,4.998,18.113,-3.918,"Bone","4","NA","TM","NA","NA","66","40","NA","yes","frag.","6/5/2017","11:39:47 AM"
"1541","E23",2,15,0,4.553,23.081,-3.507,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:40:12 AM"
"1542","E23",2,14,0,4.276,23.805,-3.568,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:40:08 AM"
"1543","E23",2,13,0,4.15,23.903,-3.624,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:40:04 AM"
"1544","E23",2,12,0,4.168,23.682,-3.589,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:40:00 AM"
"1545","E23",2,11,0,4.087,23.149,-3.583,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:39:57 AM"
"1546","E23",2,10,0,4.273,23.451,-3.445,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:39:54 AM"
"1547","E23",2,9,0,4.457,23.437,-3.517,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:39:52 AM"
"1548","E23",2,8,0,4.96,23.169,-3.49,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:39:48 AM"
"1549","E23",2,7,0,4.772,23.184,-3.474,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:39:45 AM"
"1550","E23",2,6,0,4.853,23.893,-3.481,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:39:42 AM"
"1551","E23",2,5,0,4.951,23.708,-3.492,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:39:38 AM"
"1552","E23",2,4,0,4.958,23.555,-3.481,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:39:35 AM"
"1553","E23",2,3,0,4.883,23.579,-3.484,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:39:32 AM"
"1554","E23",2,2,0,4.714,23.662,-3.488,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:39:29 AM"
"1555","E23",2,1,0,4.583,23.699,-3.507,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:39:26 AM"
"1556","E23",2,0,0,4.582,23.7,-3.507,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Top Geo 4","6/5/2017","10:37:45 AM"
"1557","F18",28,0,0.1,5.091,18.853,-4.007,"Bone","4","NA","TM","NA","NA","35","31","NA","yes","turtle frag.","6/5/2017","10:33:17 AM"
"1558","F20",32,0,0,5.428,20.499,-3.839,"Bone","4","NA","GK","4","212","35","30","NA","yes","Long bone frag. marks","6/5/2017","10:29:44 AM"
"1559","E18",27,0,0.1,4.99,18.914,-3.991,"Bone","4","NA","MI","0","70","140","31","NA","yes","long bone frag.","6/2/2017","2:42:31 PM"
"1560","E20",32,0,0,4.841,20.58,-4.31,"Bone","4/5","NA","NT","14","205","105","35","NA","yes","long bone frag.","6/2/2017","2:38:52 PM"
"1561","E18",26,0,0,4.709,18.711,-4.1,"Bone","4","NA","TM","0","104","71","4","NA","no","Not collected, frag.","6/2/2017","2:29:10 PM"
"1562","E18",25,0,0,4.714,18.722,-4.095,"Bone","4","NA","TM","20","240","80","14","NA","no","Not collected, long bone frag.","6/2/2017","2:28:00 PM"
"1563","E18",24,0,0,4.962,18.937,-3.93,"Tooth","4","NA","TM","NA","NA","NA","NA","NA","yes","isolated tooth, upper molar, cervid","6/2/2017","1:56:48 PM"
"1564","E18",23,0,0,4.735,18.673,-4.079,"Bone","4","NA","TM","8","306","100","32","NA","no","Not collected, long bone frag.","6/2/2017","1:54:04 PM"
"1565","F22",3,0,0,5.849,22.183,-3.592,"Bone","4","NA","DG","2","0","280","105","55","yes","Rhino, humerus/femur","6/2/2017","12:50:39 PM"
"1566","F17",27,0,0.2,5.956,17.389,-3.787,"Bone","4","NA","GK","NA","NA","85","65","NA","yes","distal femur, frag","6/2/2017","12:48:08 PM"
"1567","E17",37,0,0,4.227,17.456,-4.241,"Bone","4","NA","DK","4","262","90","20","NA","no","Not collected, frag.","6/2/2017","12:38:40 PM"
"1568","D17",45,0,0,3.961,17.401,-4.198,"Tooth","4","NA","AG","NA","NA","NA","NA","NA","yes","Isolated incisor, equus","6/2/2017","12:11:03 PM"
"1569","E17",36,0,0.15,4.331,17.668,-4.278,"Bone","4","NA","AG","40","90","125","65","125","no","Not collected, bone frag.","6/2/2017","12:07:52 PM"
"1570","F17",26,0,0.1,5.741,17.485,-3.783,"Microfauna","4","NA","GK","NA","NA","NA","NA","NA","yes","isolated, micro mandible + tooth","6/2/2017","11:56:37 AM"
"1571","D23",4,0,0,3.239,23.234,-4.361,"Bone","4","NA","Prof.GK","40","194","65","30","NA","yes","1st phalang, cervid","6/2/2017","11:54:29 AM"
"1572","F19",18,0,0.1,5.61,19.6,-3.614,"Bone","4","NA","MI","2","52","120","20","20","no","Not collected, frag.","6/2/2017","11:33:33 AM"
"1573","F19",17,0,0,5.543,19.445,-3.678,"Bone","4","NA","MI","20","274","60","20","10","no","Not collected, frag.","6/2/2017","11:32:14 AM"
"1574","E18",22,0,0.01,4.977,18.553,-3.947,"Bone","4","NA","TM","36","5","80","22","NA","no","Not collected, frag.","6/2/2017","11:30:25 AM"
"1575","E18",21,0,0,4.943,18.859,-3.941,"Bone","4","NA","TM","6","284","90","15","NA","no","Not collected, frag.","6/2/2017","11:29:22 AM"
"1576","E17",35,0,0,4.061,17.245,-4.136,"Bone","4","NA","DK","NA","NA","90","50","NA","yes","Vertebra frag.","6/2/2017","11:27:16 AM"
"1577","E17",34,0,0,4.53,17.586,-4.22,"Bone","4","NA","DK","20","216","80","25","NA","yes","long bone frag.","6/2/2017","11:25:25 AM"
"1578","F17",25,0,0.15,5.548,17.396,-3.867,"Bone/Tooth","4","NA","GK","8","0","60","35","NA","yes","Equus, isolated tooth","6/2/2017","11:21:59 AM"
"1579","F21",6,0,0,5.926,21.092,-3.541,"Bone","4","NA","Prof.GK","4","120","150","75","NA","no","Not collected, long bone frag.","6/2/2017","11:19:33 AM"
"1580","F20",31,0,0,5.958,20.983,-3.483,"Bone","4","NA","Prof.GK","8","138","160","35","NA","no","Not collected, bone frag","6/2/2017","11:16:59 AM"
"1581","F20",30,0,0,5.814,20.871,-3.543,"Tooth","4","NA","Prof.GK","NA","NA","70","25","NA","yes","isolated tooth, equus","6/2/2017","11:15:22 AM"
"1582","TSR2",1,13,0,11.404,-84.894,-0.144,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Contact Geo 3/4","6/2/2017","10:58:09 AM"
"1583","TSR2",1,12,0,11.067,-84.844,-0.207,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Contact Geo 3/4","6/2/2017","10:57:36 AM"
"1584","TSR2",1,11,0,10.914,-84.816,-0.195,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Contact Geo 3/4","6/2/2017","10:57:11 AM"
"1585","TSR2",1,10,0,10.361,-84.735,-0.232,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Contact Geo 3/4","6/2/2017","10:56:37 AM"
"1586","TSR2",1,9,0,10.136,-84.689,-0.376,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Contact Geo 3/4","6/2/2017","10:56:04 AM"
"1587","TSR2",1,8,0,9.602,-84.659,-0.443,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Contact Geo 3/4","6/2/2017","10:55:32 AM"
"1588","TSR2",1,7,0,9.187,-84.659,-0.459,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Contact Geo 3/4","6/2/2017","10:54:18 AM"
"1589","TSR2",1,6,0,8.448,-84.709,-0.497,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Contact Geo 3/4","6/2/2017","10:53:58 AM"
"1590","TSR2",1,5,0,6.865,-84.79,-0.402,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Contact Geo 3/4","6/2/2017","10:53:43 AM"
"1591","TSR2",1,4,0,4.521,-84.36,-0.444,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Contact Geo 3/4","6/2/2017","10:53:22 AM"
"1592","TSR2",1,3,0,3.032,-84.242,-0.547,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Contact Geo 3/4","6/2/2017","10:53:08 AM"
"1593","TSR2",1,2,0,1.878,-83.958,-0.635,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Contact Geo 3/4","6/2/2017","10:52:54 AM"
"1594","TSR2",1,1,0,0.312,-83.523,-0.604,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Contact Geo 3/4","6/2/2017","10:52:33 AM"
"1595","TSR2",1,0,0,-0.479,-83.652,-0.648,"Surface","3/4","NA",NA,"NA","NA","NA","NA","NA",NA,"Contact Geo 3/4","6/2/2017","10:51:12 AM"
"1596","D23",3,0,0,3.033,23.799,-4.282,"Bone","4","NA","VT","10","248","250","25","NA","yes","radios,ulna","6/2/2017","10:39:41 AM"
"1597","F20",29,0,0,5.742,20.816,-3.514,"Bone","4","NA","Prof.GK","10","330","160","55","NA","no","Not collected, long bone frag","6/2/2017","10:31:33 AM"
"1598","F20",28,0,0.02,5.853,20.914,-3.518,"Bone","4","NA","Prof.GK","20","170","80","40","NA","yes","third phalang, equus","6/2/2017","10:29:56 AM"
"1599","F17",24,0,0.15,5.978,17.274,-3.665,"Bone/Tooth","4","NA","GK","0","54","100","25","NA","yes","maxilla, bovid","6/1/2017","3:48:38 PM"
"1600","E17",33,0,0,4.543,17.434,-4.172,"Bone","4","NA","KH","NA","NA","100","90","NA","yes","Vertebra, complete","6/1/2017","3:44:21 PM"
"1601","E17",32,0,0,4.302,17.078,-4.164,"Bone","4","NA","TM","4","214","180","35","NA","no","Not collected, long bone frag.","6/1/2017","3:12:48 PM"
"1602","F17",23,0,0,5.903,17.177,-3.658,"Bone","4","NA","GK","NA","NA","35","30","NA","yes","vertebra, complete","6/1/2017","3:09:06 PM"
"1603","F20",27,0,0.05,5.794,20.799,-3.522,"Bone/Tooth","4","NA","Prof.GK","6","332","180","50","NA","yes","mandible, equus","6/1/2017","3:07:26 PM"
"1604","F20",26,0,0,5.716,20.903,-3.514,"Tooth","4","NA","Prof.GK","NA","NA","60","8","NA","yes","5 incisors, equus","6/1/2017","3:05:57 PM"
"1605","F20",25,0,0,5.837,20.922,-3.466,"Bone","4","NA","Prof.GK","0","76","190","110","NA","no","Not collected, big bone frag.","6/1/2017","3:04:56 PM"
"1606","F17",22,0,0.100000001,5.82,17.272,-3.756,"Bone","4","NA","GK","60","224","170","35","NA","no","Not collected, long bone grag.","6/1/2017","2:54:19 PM"
"1607","F17",21,0,0.1,5.863,17.212,-3.741,"Bone","4","NA","GK","NA","NA","NA","NA","NA","yes","carpal/tarsal","6/1/2017","2:51:47 PM"
"1608","E17",31,0,0.150000006,4.708,17.44,-4.192,"Tooth","4","NA","KH","6","184","NA","NA","NA","yes","isolated tooth","6/1/2017","2:49:16 PM"
"1609","E17",30,0,0.150000006,4.749,17.511,-4.191,"Tooth","4","NA","KH","0","280","NA","NA","NA","yes","isolated tooth","6/1/2017","2:47:52 PM"
"1610","F19",16,0,0.15,5.444,19.444,-3.764,"Bone","4","NA","MI","24","354","75","28","NA","no","Not collected, long bone frag.","6/1/2017","2:44:56 PM"
"1611","F21",5,0,0,5.909,21.23,-3.596,"Tooth","4","NA","Prof.GK","NA","NA","50","30","NA","yes","Isolated tooth, equus","6/1/2017","2:43:23 PM"
"1612","F21",4,0,0,5.853,21.102,-3.468,"Bone","4","NA","Prof.GK","0","NA","250","50","NA","yes","Metacarpal, equus","6/1/2017","2:41:47 PM"
"1613","E21",65,0,0,4.845,21.083,-4.162,"Bone","4","NA","NT","NA","NA","60","45","40","yes","Equus, radios","6/1/2017","12:54:54 PM"
"1614","E17",29,0,0,4.441,17.677,-4.231,"Tooth","4","NA","KH","NA","NA","25","18","NA","yes","isolated tooth","6/1/2017","12:53:27 PM"
"1615","E17",28,0,0,4.236,17.348,-4.135,"Bone","4","NA","KH","12","230","60","15","NA","yes","Rib frag., equus","6/1/2017","12:46:27 PM"
"1616","G17",3,0,0.2,6.022,17.416,-3.644,"Bone","4","NA","GK","0","0","130","30","NA","yes","long bone frag,","6/1/2017","12:43:16 PM"
"1617","F19",15,0,0.1,5.408,19.952,-3.701,"ESR Sample","4","NA","MI","NA","NA","NA","NA","NA","yes","ESR Sample #7: Isolated tooth, incisor, equus","6/1/2017","12:27:41 PM"
"1618","F20",24,0,0.02,5.733,20.663,-3.466,"Tooth","4","NA","Prof.GK","5","140","300","90","NA","yes","Rhino, maxilla frag. 4 teeth","6/1/2017","12:25:18 PM"
"1619","F16",9,0,0.05,5.222,16.061,-3.951,"Bone","4","NA","DK","16","240","90","10","NA","no","Not collected, frag.","6/1/2017","12:16:59 PM"
"1620","E17",27,0,0.1,4.275,17.463,-4.139,"Bone","4","NA","KH","NA","NA","31","25","NA","yes","carpal, complete","6/1/2017","12:15:34 PM"
"1621","F17",20,0,0.200000003,5.713,17.15,-3.863,"Bone","4","NA","GK","NA","NA","50","45","NA","yes","third phalang, equus","6/1/2017","12:12:53 PM"
"1622","F17",19,0,0.2,5.685,17.108,-3.892,"Bone","4","NA","GK","NA","NA","35","30","NA","yes","cranium? frag.","6/1/2017","12:11:55 PM"
"1623","C15",12,0,0,2.804,15.021,-4.108,"Bone","4","NA","AG","NA","NA","80","60","NA","no","Not collected","6/1/2017","12:08:46 PM"
"1624","F19",14,0,0.15,5.437,19.876,-3.691,"Bone","4","NA","MI","4","200","70","25","NA","no","Not collected, long bone frag.","6/1/2017","11:51:38 AM"
"1625","C14",4,0,0,2.961,14.974,-4.122,"Tooth","4","NA","AG","4","242","60","30","NA","yes","isolated tooth","6/1/2017","11:47:48 AM"
"1626","F17",17,0,0.05,5.7,17.093,-3.786,"Bone","4","NA","GK","NA","NA","NA","NA","NA","yes","radius, equus","6/1/2017","11:44:38 AM"
"1627","F17",16,0,0,5.946,17.247,-3.518,"Bone","4","NA","GK","10","172","200","100","NA","no","Not collected, long bone frag,","6/1/2017","11:01:56 AM"
"1628","E17",26,0,0,4.136,17.514,-4.11,"Bone","4","NA","KH","20","305","50","30","NA","no","Not collected,","6/1/2017","10:23:30 AM"
"1629","E17",25,0,0.05,4.584,17.667,-4.198,"Tooth","4","NA","KH","NA","NA","50","35","NA","yes","isolated tooth","6/1/2017","10:21:05 AM"
"1630","E17",24,0,0.1,4.618,17.752,-4.149,"Bone","4","NA","KH","12","180","220","65","NA","yes","metapodial, bison, complete","6/1/2017","10:18:16 AM"
"1631","F19",13,0,0,5.03,19.149,-3.91,"Bone","4","NA","MI","20","0","310","35","NA","no","Not collected, long bone frag.","6/1/2017","10:16:02 AM"
"1632","F18",25,0,0,5.284,18.264,-3.807,"ISO Sample",NA,"NA","AJ","NA","NA","NA","NA","NA",NA,"MYG17-AG�-30","5/31/2017","4:14:21 PM"
"1633","D19",30,0,0.1,3.972,19.432,-4.521,"PM Sample",NA,"NA","M&M","NA","NA","NA","NA","NA",NA,"Palaeomagnetic sample # TV5.2","5/31/2017","4:13:17 PM"
"1634","F28",1,0,0,5.906,28.798,-3.448,"PM Sample",NA,"NA","M&M","NA","NA","NA","NA","NA",NA,"Palaeomagnetic sample # TVB10","5/31/2017","4:10:29 PM"
"1635","H22",3,0,0,7.44,22.138,-1.852,"PM Sample",NA,"NA","M&M","NA","NA","NA","NA","NA",NA,"Palaeomagnetic sample # TV15-TVB15","5/31/2017","4:09:34 PM"
"1636","H21",2,0,0,7.474,21.899,-2.011,"PM Sample",NA,"NA","M&M","NA","NA","NA","NA","NA",NA,"Palaeomagnetic sample # TV14.0-1","5/31/2017","4:08:53 PM"
"1637","H22",2,0,0,7.457,22.102,-2.157,"PM Sample",NA,"NA","M&M","NA","NA","NA","NA","NA",NA,"Palaeomagnetic sample # TV13-TVB13","5/31/2017","4:08:06 PM"
"1638","H22",1,0,0,7.444,22.109,-2.392,"PM Sample",NA,"NA","M&M","NA","NA","NA","NA","NA",NA,"Palaeomagnetic sample # TV12","5/31/2017","4:07:30 PM"
"1639","H21",1,0,0,7.46,21.942,-2.636,"PM Sample",NA,"NA","M&M","NA","NA","NA","NA","NA",NA,"Palaeomagnetic sample # TV11","5/31/2017","4:06:41 PM"
"1640","G18",6,0,0,6.816,18.669,-3.037,"PM Sample",NA,"NA","M&M","NA","NA","NA","NA","NA",NA,"Palaeomagnetic sample # TV10.0-1","5/31/2017","4:05:12 PM"
"1641","F18",24,0,0.2,5.994,18.601,-3.659,"PM Sample",NA,"NA","M&M","NA","NA","NA","NA","NA",NA,"Palaeomagnetic sample # TV9.5-6","5/31/2017","4:04:40 PM"
"1642","F16",8,0,0.15,5.043,16.314,-3.998,"PM Sample",NA,"NA","M&M","NA","NA","NA","NA","NA",NA,"Palaeomagnetic sample # TVB9","5/31/2017","4:03:58 PM"
"1643","E20",31,0,0.11,4.898,20.029,-4.028,"PM Sample",NA,"NA","M&M","NA","NA","NA","NA","NA",NA,"Palaeomagnetic sample # TV8.1-4","5/31/2017","4:02:42 PM"
"1644","F20",23,0,0,5.025,20.04,-3.794,"PM Sample",NA,"NA","M&M","NA","NA","NA","NA","NA",NA,"Palaeomagnetic sample # TV9.1-4","5/31/2017","4:02:13 PM"
"1645","E19",59,0,0,4.657,19.89,-4.245,"PM Sample",NA,"NA","M&M","NA","NA","NA","NA","NA",NA,"Palaeomagnetic sample # TVB7","5/31/2017","3:58:59 PM"
"1646","F17",15,0,0.2,5.675,17.135,-3.823,"Tooth","4","NA","GK","NA","NA","15","NA","NA","yes","equus, isolated tooth, complete","5/31/2017","3:07:44 PM"
"1647","F21",3,0,0,5.763,21.025,-3.478,"Bone","4","NA","Prof.GK","12","150","130","50","NA","no","Not collected, long bone frag., very weathered","5/31/2017","2:19:07 PM"
"1648","E16",32,0,0.100000001,4.311,16.308,-3.962,"Bone","4","NA","DK","0","34","100","30","NA","no","Not collected, frag.","5/31/2017","2:03:28 PM"
"1649","E16",31,0,0.1,4.456,16.46,-3.906,"Bone","4","NA","DK","20","168","60","20","NA","no","Not collected, frag.","5/31/2017","2:02:48 PM"
"1650","F17",14,0,0.3,5.615,17.277,-3.812,"Bone/Tooth","4","NA","GK","10","98","120","80","NA","yes","mandible frag, equus","5/31/2017","1:51:52 PM"
"1651","F17",13,0,0.2,5.594,17.015,-3.788,"Bone","4","NA","GK","20","22","280","50","NA","yes","metapodial, equus, complete","5/31/2017","1:49:47 PM"
"1652","D16",46,0,0,3.189,16.178,-4.124,"Tooth","4","NA","AG","8","74","50","20","NA","yes","isolated tooth","5/31/2017","1:44:19 PM"
"1653","E18",20,0,0,4.634,18.166,-4.087,"ESR Sample","4","NA","KH","NA","NA","NA","NA","NA","yes","ESR Sample #6: enamel frag.","5/31/2017","1:02:11 PM"
"1654","F15",3,0,0,5.137,15.801,-3.476,"Bone","4","NA","DK","6","254","90","30","NA","no","long bone frag.","5/31/2017","12:31:47 PM"
"1655","F15",2,0,0,5.177,15.754,-3.453,"Tooth","4","NA","DK","20","266","70","15","NA","yes","lower molar, equus, isolated tooth","5/31/2017","12:30:16 PM"
"1656","F15",1,0,0,5.283,15.944,-3.497,"Tooth","4","NA","DK","6","68","80","20","NA","yes","equus, isolated tooth","5/31/2017","12:27:20 PM"
"1657","F22",2,0,0,5.293,22.383,-3.633,"Bone","4","NA",NA,"NA","NA","70","70","NA","no","epiphysis, long bone frag.","5/31/2017","12:18:17 PM"
"1658","F16",7,0,0.150000006,5.27,16.368,-3.758,"Bone","4","NA","DK","0","82","60","25","NA","no","Not collected, frag,","5/31/2017","11:20:23 AM"
