"","unit","id","suffix","prism","x","y","z.x","type.x","geo.x","spit","exc","plunge","bearing","length.x","max_width","thickness","collected.x","comment","date.x","time","year","date.y","z.y","type.y","geo.y","collected.y","integrity","articulation","nsp.bone","nsp.tooth","nsp.total","skeletal.element","skeletal.part","bone.portion","voorhies.group","BM.category","bone.shape..cube.tube.flat.","bone.structure..dense.trabecular.","description","class","order","family","genus","species","taxon","stratified.surface","length.y","carnivore_gnawing","refit","remarks","reference_id.if_from_plaster_jacket.","totalstation_comment"
"843","F18","63","0",0,5.634,18.673,-4.189,"Bone","4",NA,"TM",30,160,430,50,NA,"yes","Articulated radius, distal humerus",2017-06-09,"2:56:26 PM","2017","6/9/2017",-4.189,"Bone","4","yes","complete","articulated","2",NA,"2","radius",NA,NA,NA,NA,NA,NA,"radius and","Mammalia","Artiodactyla","Bovidae",NA,NA,"Bovidae","stratified",430,NA,NA,NA,NA,"Articulated radius, distal humerus"
"844","F18","63","1",0,5.753,18.788,-4.085,"Bone","4",NA,"TM",30,160,430,50,NA,"yes","Articulated radius, distal humerus",2017-06-09,"2:58:02 PM","2017","6/9/2017",-4.085,"Bone","4","yes","fragment","articulated","1",NA,"1","humerus","appendicular",NA,NA,NA,NA,NA,"humerus dex","Mammalia","Artiodactyla","Bovidae",NA,NA,"Bovidae","stratified",430,NA,NA,NA,NA,"Articulated radius, distal humerus"
"845","F18","64","0",0,5.414,18.167,-4.31,"Bone","4",NA,"DK",32,280,NA,NA,NA,"yes","Articulated, metapodial, tarsals",2017-06-09,"3:11:36 PM","2017","6/9/2017",-4.31,"Bone","4","yes","fragment","articulated","3",NA,"3","metapode",NA,NA,NA,NA,NA,NA,"metatarsals","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",NA,NA,NA,NA,NA,"Articulated, metapodial, tarsals"
"846","F18","64","1",0,5.432,18.104,-4.277,"Bone","4",NA,"DK",32,280,NA,NA,NA,"yes","Articulated, metapodial, tarsals",2017-06-09,"3:14:06 PM","2017","6/9/2017",-4.277,"Bone","4","yes","complete","articulated","5",NA,"5","tarsal","appendicular",NA,NA,NA,NA,NA,"tarsals","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",NA,NA,NA,NA,NA,"Articulated, metapodial, tarsals"
"847","F18","66","0",0,5.641,18.551,-4.269,"Bone","4",NA,"TM",20,162,180,55,NA,"yes","tibia frag.",2017-06-09,"3:40:44 PM","2017","6/9/2017",-4.269,"Bone","4","yes","fragment","?isolated","1",NA,"1","radius",NA,"distal",NA,NA,NA,NA,"radius sin distal frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",180,NA,NA,"possibly articulates with other bones still at site",NA,"tibia frag."
"858","F19","5","0",0.01,5.258,19.963,-3.503,"Bone/Tooth","4","1","EB",10,200,NA,NA,NA,"yes","tooth row (lower)",2015-06-22,"10:33:33 AM","2015","6/22/2015",-3.503,"Bone/Tooth","4","yes","fragment","articulated","1","5","6","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"tooth row (lower)"
"859","F19","7","0",0.0099999998,5.068,19.964,-3.491,"Bone","4","1","EB",20,130,145,NA,NA,"no","fragment",2015-06-24,"3:13:30 PM","2015","6/24/2015",-3.491,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",145,NA,NA,NA,NA,NA
"860","F19","8","0",0.07,5.203,19.978,-3.584,"Bone","4","1","EB",10,108,NA,NA,NA,"no","fragment",2015-06-24,"3:15:41 PM","2015","6/24/2015",-3.584,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"861","F19","9","0",0,5.261,19.697,-3.525,"Tooth","4","1","EB",NA,NA,NA,NA,NA,"yes","equus",2015-06-25,"9:48:57 AM","2015","6/25/2015",-3.525,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"m3 dex","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"862","F19","10","0",0.02,5.101,19.703,-3.507,"Bone","4","1","EB",NA,NA,150,NA,NA,"no","not collected, long bone fragment",2015-06-26,"2:27:33 PM","2015","6/26/2015",-3.507,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",150,NA,NA,NA,NA,"not collected, long bone fragment"
"863","F19","11","0",0,5.004,19.59,-3.785,"Bone","4",NA,"ZK",NA,NA,100,50,NA,"no","Epiphisys, very fragmented",2017-05-30,"12:04:05 PM","2017","5/30/2017",-3.785,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone",NA,"epiphysis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",100,NA,NA,NA,NA,"Epiphisys, very fragmented"
"864","F19","12","0",0.05,5.199,19.141,-3.632,"Tooth","4",NA,"ZK",20,0,80,20,NA,"yes","equus, complete",2017-05-30,"12:41:39 PM","2017","5/30/2017",-3.632,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper tooth","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",80,NA,NA,NA,NA,"equus, complete"
"865","F19","13","0",0,5.03,19.149,-3.91,"Bone","4",NA,"MI",20,0,310,35,NA,"no","Not collected, long bone frag.",2017-06-01,"10:16:02 AM","2017","6/1/2017",-3.91,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",310,NA,NA,NA,NA,"Not collected, long bone frag."
"866","F19","14","0",0.15,5.437,19.876,-3.691,"Bone","4",NA,"MI",4,200,70,25,NA,"no","Not collected, long bone frag.",2017-06-01,"11:51:38 AM","2017","6/1/2017",-3.691,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",70,NA,NA,NA,NA,"Not collected, long bone frag."
"867","F19","15","0",0.1,5.408,19.952,-3.701,"ESR Sample","4",NA,"MI",NA,NA,NA,NA,NA,"yes","ESR Sample #7: Isolated tooth, incisor, equus",2017-06-01,"12:27:41 PM","2017","6/1/2017",-3.701,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"incisor","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"868","F19","16","0",0.15,5.444,19.444,-3.764,"Bone","4",NA,"MI",24,354,75,28,NA,"no","Not collected, long bone frag.",2017-06-01,"2:44:56 PM","2017","6/1/2017",-3.764,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",75,NA,NA,NA,NA,"Not collected, long bone frag."
"869","F19","17","0",0,5.543,19.445,-3.678,"Bone","4",NA,"MI",20,274,60,20,10,"no","Not collected, frag.",2017-06-02,"11:32:14 AM","2017","6/2/2017",-3.678,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",60,NA,NA,NA,NA,"Not collected, frag."
"870","F19","18","0",0.1,5.61,19.6,-3.614,"Bone","4",NA,"MI",2,52,120,20,20,"no","Not collected, frag.",2017-06-02,"11:33:33 AM","2017","6/2/2017",-3.614,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",120,NA,NA,NA,NA,"Not collected, frag."
"871","F19","19","0",0.2,5.755,19.583,-3.676,"Bone","4",NA,"MI",6,234,120,32,NA,"yes","long bone frag. Gnewing marks",2017-06-05,"2:09:12 PM","2017","6/5/2017",-3.676,"Bone","4","yes","fragment","isolated","1",NA,"1","limb bone","appendicular","shaft",NA,NA,NA,NA,"diaphysis frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",120,NA,NA,NA,NA,"long bone frag. Gnewing marks"
"872","F19","20","0",0,5.553,19.619,-3.736,"Bone","4",NA,"MI",NA,NA,NA,NA,NA,"yes","Cluster of iso oriented turtle bones",2017-06-06,"11:33:56 AM","2017","6/6/2017",-3.736,"Bone","4","yes","fragment","associated","6",NA,"6","cluster of turtle shells and bone/bone frags.",NA,"cluster of turtle shells and bone/bone frags.",NA,NA,NA,NA,"cluster of turtle shells and bone/bone frags.","Reptilia","Chelonii",NA,NA,NA,"Chelonii","stratified",NA,NA,NA,NA,NA,"Cluster of iso oriented turtle bones"
"873","F19","21","0",0,5.35,19.159,-3.945,"Bone","4",NA,"AG",12,172,140,50,NA,"yes","long bone frag.",2017-06-07,"11:35:03 AM","2017","6/7/2017",-3.945,"Bone","4","yes","fragment","isolated","1",NA,"1","limb bone","appendicular","shaft",NA,NA,NA,NA,"diaphysis frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",140,NA,NA,NA,NA,"long bone frag."
"874","F19","22","0",0,5.162,19.428,-4.047,"Bone","4",NA,"AG",46,274,100,40,NA,"yes","calcaneus frag.",2017-06-07,"12:09:33 PM","2017","6/7/2017",-4.047,"Bone","4","yes","fragment","isolated","1",NA,"1","tarsal","appendicular","fragment",NA,NA,NA,NA,"calcaneus sin frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",100,"possible",NA,NA,NA,"calcaneus frag."
"875","F19","23","0",0.2,5.721,19.264,-3.825,"Bone","4",NA,"AG",NA,NA,60,50,NA,"yes","vertebra",2017-06-08,"10:52:20 AM","2017","6/8/2017",-3.825,"Bone","4","yes","complete","isolated","1",NA,"1","vertebra","axial",NA,"I",NA,NA,NA,"vertebra","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",60,NA,NA,NA,NA,"vertebra"
"876","F19","24","0",0,5.63,19.608,-4.077,"Bone","4",NA,"AG",14,174,140,20,NA,"yes","rib frag.",2017-06-09,"10:01:07 AM","2017","6/9/2017",-4.077,"Bone","4","yes","fragment","isolated","1",NA,"1","rib","axial","fragment",NA,NA,NA,NA,"rib frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",140,NA,NA,NA,NA,"rib frag."
"877","F19","25","0",0,5.62,19.23,-4.092,"Bone","4",NA,"AG",NA,NA,70,70,NA,"yes","Carapace frag.",2017-06-09,"10:31:40 AM","2017","6/9/2017",-4.092,"Bone","4","yes","fragment","isolated","1",NA,"1","carapace",NA,"fragment",NA,NA,NA,NA,"turtle shell","Reptilia","Chelonii",NA,NA,NA,"Chelonii","stratified",70,NA,NA,NA,NA,"Carapace frag."
"878","F19","26","0",0.15,5.861,19.858,-3.723,"Bone","4",NA,"DG",NA,NA,70,50,NA,"no","Not collected, vertebra?",2017-06-09,"2:12:26 PM","2017","6/9/2017",-3.723,"Bone","4","no","fragment","isolated","1",NA,"1","?vertebra",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",70,NA,NA,NA,NA,"Not collected, vertebra?"
"880","F20","2","0",0.01,5.387,20.232,-3.451,"Tooth","4","1","EM",10,110,NA,NA,NA,"yes",NA,2015-06-22,"12:45:19 PM","2015","6/22/2015",-3.451,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper premolar/molar","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"881","F20","3","0",0.05,5.155,20.278,-3.546,"Tooth","4","1","EB",NA,NA,NA,NA,NA,"yes","upper molar, equus",2015-06-23,"11:14:25 AM","2015","6/23/2015",-3.546,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper premolar/molar","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"upper molar, equus"
"882","F20","5","0",0,5.427,20.347,-3.476,"Bone","4","1","EB",12,90,210,NA,NA,"no","not collected, long bone fragment",2015-06-23,"1:39:11 PM","2015","6/23/2015",-3.476,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",210,NA,NA,NA,NA,"not collected, long bone fragment"
"883","F20","6","0",0,5.651,20.12,-3.394,"Bone","4","1","EB",20,286,180,NA,NA,"no","not collected, long bone fragment",2015-06-23,"1:40:56 PM","2015","6/23/2015",-3.394,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",180,NA,NA,NA,NA,"not collected, long bone fragment"
"884","F20","7","0",0,5.508,20.144,-3.436,"Bone","4","1","EB",20,154,100,NA,NA,"no","not collected, long bone fragment",2015-06-23,"1:42:38 PM","2015","6/23/2015",-3.436,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",100,NA,NA,NA,NA,"not collected, long bone fragment"
"885","F20","8","0",0,5.521,20.113,-3.414,"Bone","4","1","EB",NA,NA,70,NA,NA,"no","not collected, long bone fragment",2015-06-23,"1:44:31 PM","2015","6/23/2015",-3.414,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",70,NA,NA,NA,NA,"not collected, long bone fragment"
"886","F20","9","0",0.05,5.398,20.312,-3.52,"Tooth","4","1","EB",NA,NA,NA,NA,NA,"yes","fragment",2015-06-23,"3:21:52 PM","2015","6/23/2015",-3.52,"Tooth","4","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"fragment"
"887","F20","10","0",0.0099999998,5.013,20.31,-3.447,"Bone","4","1","EB",0,50,140,NA,NA,"no","not collected, long bone fragment",2015-06-24,"11:49:14 AM","2015","6/24/2015",-3.447,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",140,NA,NA,NA,NA,"not collected, long bone fragment"
"888","F20","12","0",0.03,5.002,20.142,-3.553,"Bone","4","1","EB",NA,NA,80,NA,NA,"no","not collected, long bone fragment",2015-06-24,"2:03:58 PM","2015","6/24/2015",-3.553,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",80,NA,NA,NA,NA,"not collected, long bone fragment"
"889","F20","13","0",0.01,5.13,20.02,-3.478,"Bone","4","1","EB",8,112,245,NA,NA,"yes","metapodium",2015-06-24,"3:12:01 PM","2015","6/24/2015",-3.478,"Bone","4","yes","complete","isolated","1",NA,"1","metapode","appendicular",NA,"II","BM4",NA,NA,"metacarpal","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"metapodium"
"890","F20","14","0",0.03,5.22,20.091,-3.506,"Tooth","4","1","EB",NA,NA,NA,NA,NA,"yes","rhino",2015-06-24,"3:16:59 PM","2015","6/24/2015",-3.506,"Tooth","4","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frags.","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",NA,NA,NA,NA,NA,"rhino"
"891","F20","15","0",0.01,5.201,20.179,-3.46,"Bone/Tooth","4","1","EB",0,0,NA,NA,NA,"yes","tooth row (lower), equus",2015-06-24,"3:18:16 PM","2015","6/24/2015",-3.46,"Bone/Tooth","4","yes","fragment","articulated","1","5","6","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag. dex with p2-m2","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"tooth row (lower), equus"
"892","F20","16","0",0.02,5.345,20.159,-3.508,"Bone/Tooth","4","1","EB",45,142,NA,NA,NA,"yes","tooth row",2015-06-24,"3:19:58 PM","2015","6/24/2015",-3.508,"Bone/Tooth","4","yes","fragment","articulated","1","6","7","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag. dex with p2-m3","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,"tooth row"
"893","F20","17","0",0,5.352,20.232,-3.491,"Bone","4","1","EB",NA,NA,NA,NA,NA,"no","pelvis",2015-06-24,"3:21:56 PM","2015","6/24/2015",-3.491,"Bone","4","no","fragment","isolated","1",NA,"1","pelvis","axial","fragment",NA,NA,NA,NA,"pelvis frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"894","F20","18","0",0,5.371,20.141,-3.498,"Bone","4","1","EB",NA,NA,NA,NA,NA,"no","fragment",2015-06-24,"3:23:30 PM","2015","6/24/2015",-3.498,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"895","F20","20","0",0.05,5.472,20.621,-3.479,"Bone","4",NA,NA,0,170,140,50,NA,"no","Not collected, long bone frag, very weathered",2017-05-31,"10:52:05 AM","2017","5/31/2017",-3.479,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",140,NA,NA,NA,NA,"Not collected, long bone frag, very weathered"
"896","F20","21","0",0.050000001,5.519,20.527,-3.479,"Bone","4",NA,"GK",12,96,70,30,NA,"no","Not collected, long bone frag.",2017-05-31,"10:53:38 AM","2017","5/31/2017",-3.479,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",70,NA,NA,NA,NA,"Not collected, long bone frag."
"897","F20","22","0",0,5.463,20.428,-3.488,"Bone","4",NA,"GK",0,32,170,60,NA,"no","Not collected, long bone frag, very weathered",2017-05-31,"10:54:24 AM","2017","5/31/2017",-3.488,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",170,NA,NA,NA,NA,"Not collected, long bone frag, very weathered"
"898","F20","24","0",0.02,5.733,20.663,-3.466,"Tooth","4",NA,"Prof.GK",5,140,300,90,NA,"yes","Rhino, maxilla frag. 4 teeth",2017-06-01,"12:25:18 PM","2017","6/1/2017",-3.466,"Tooth","4","yes","complete","articulated",NA,"5","5","teeth","cranial",NA,NA,NA,NA,NA,"P3-M3 sin","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",300,NA,NA,NA,NA,"Rhino, maxilla frag. 4 teeth"
"899","F20","25","0",0,5.837,20.922,-3.466,"Bone","4",NA,"Prof.GK",0,76,190,110,NA,"no","Not collected, big bone frag.",2017-06-01,"3:04:56 PM","2017","6/1/2017",-3.466,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",190,NA,NA,NA,NA,"Not collected, big bone frag."
"900","F20","26","0",0,5.716,20.903,-3.514,"Tooth","4",NA,"Prof.GK",NA,NA,60,8,NA,"yes","5 incisors, equus",2017-06-01,"3:05:57 PM","2017","6/1/2017",-3.514,"Tooth","4","yes","complete","articulated",NA,"5","5","teeth","cranial",NA,"II/III","BM4",NA,NA,"incisors","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",60,NA,NA,NA,NA,"5 incisors, equus"
"901","F20","27","0",0.05,5.794,20.799,-3.522,"Bone/Tooth","4",NA,"Prof.GK",6,332,180,50,NA,"yes","mandible, equus",2017-06-01,"3:07:26 PM","2017","6/1/2017",-3.522,"Bone/Tooth","4","yes","fragment","articulated","1","6","7","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",180,NA,NA,NA,NA,"mandible, equus"
"902","F20","28","0",0.02,5.853,20.914,-3.518,"Bone","4",NA,"Prof.GK",20,170,80,40,NA,"yes","third phalang, equus",2017-06-02,"10:29:56 AM","2017","6/2/2017",-3.518,"Bone","4","yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II","BM4",NA,NA,"first phalanx","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",80,NA,NA,NA,NA,"third phalang, equus"
"903","F20","29","0",0,5.742,20.816,-3.514,"Bone","4",NA,"Prof.GK",10,330,160,55,NA,"no","Not collected, long bone frag",2017-06-02,"10:31:33 AM","2017","6/2/2017",-3.514,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",160,NA,NA,NA,NA,"Not collected, long bone frag"
"904","F20","30","0",0,5.814,20.871,-3.543,"Tooth","4",NA,"Prof.GK",NA,NA,70,25,NA,"yes","isolated tooth, equus",2017-06-02,"11:15:22 AM","2017","6/2/2017",-3.543,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper tooth","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",70,NA,NA,NA,NA,"isolated tooth, equus"
"905","F20","31","0",0,5.958,20.983,-3.483,"Bone","4",NA,"Prof.GK",8,138,160,35,NA,"no","Not collected, bone frag",2017-06-02,"11:16:59 AM","2017","6/2/2017",-3.483,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",160,NA,NA,NA,NA,"Not collected, bone frag"
"906","F20","32","0",0,5.428,20.499,-3.839,"Bone","4",NA,"GK",4,212,35,30,NA,"yes","Long bone frag. marks",2017-06-05,"10:29:44 AM","2017","6/5/2017",-3.839,"Bone","4","yes","fragment","isolated","1",NA,"1","limb bone","appendicular","shaft",NA,NA,NA,NA,"diaphysis frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",35,"possible",NA,NA,NA,"Long bone frag. marks"
"907","F20","33","0",0,5.613,20.204,-3.691,"Bone","4",NA,"GK",NA,NA,40,35,NA,"no","Not collected. Vertebra frag.",2017-06-05,"12:15:30 PM","2017","6/5/2017",-3.691,"Bone","4","no","fragment","isolated","1",NA,"1","vertebra",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",40,NA,NA,NA,NA,"Not collected. Vertebra frag."
"908","F20","34","0",0,5.67,20.495,-3.874,"Tooth","4",NA,"GK",0,102,55,15,NA,"yes","Isolated incisor, equus",2017-06-05,"12:16:16 PM","2017","6/5/2017",-3.874,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"incisor","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",55,NA,NA,NA,NA,"Isolated incisor, equus"
"910","F20","36","0",0.01,5.656,20.368,-4,"Bone","4",NA,"GK",20,100,115,40,NA,"no","Not collected. long bone frag.",2017-06-05,"3:00:23 PM","2017","6/5/2017",-4,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",115,NA,NA,NA,NA,"Not collected. long bone frag."
"912","F20","38","0",0,5.485,20.412,-4.227,"Bone","4",NA,"Prof.GK",NA,NA,40,35,NA,"yes","Isolated vertebra",2017-06-06,"10:29:05 AM","2017","6/6/2017",-4.227,"Bone","4","yes","complete","isolated","1",NA,"1","vertebra","axial",NA,"I",NA,NA,NA,"vertebra","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",40,NA,NA,NA,NA,"Isolated vertebra"
"913","F20","39","0",0,5.427,20.957,-4.189,"Bone","4",NA,"NT",0,180,75,15,NA,"yes","lateral metapodial, equus",2017-06-06,"1:40:52 PM","2017","6/6/2017",-4.189,"Bone","4","yes","fragment","isolated","1",NA,"1","metapode","appendicular","fragment",NA,NA,NA,NA,"lateral metapode","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",75,NA,NA,NA,NA,"lateral metapodial, equus"
"914","F20","40","0",0,5.676,20.964,-4.244,"Bone","4",NA,"NT",NA,NA,22,20,NA,"yes","Third phalanx,",2017-06-06,"3:11:05 PM","2017","6/6/2017",-4.244,"Bone","4","yes","fragment","isolated","1",NA,"1","vertebra","axial","fragment",NA,NA,NA,NA,"vertebra frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",22,NA,NA,NA,NA,"Third phalanx,"
